Timestamp,ReceptionTime,Timestamp,O2Concentration_4330f,AirSaturation_4330f,Temperature_4330f,CalPhase_4330f,TCPhase_4330f,C1RPh_4330f,C2RPh_4330f,C1Amp_4330f,C2Amp_4330f,RawTemp_4330f
1426197692.0,2015-03-12 22:01:30.667885,2015-03-12 22:01:32.497089,271.382,98.763,21.607,27.479,29.897,33.788,3.892,332.2,477.9,242.0
1426197707.0,2015-03-12 22:01:45.702663,2015-03-12 22:01:47.525350,277.157,100.864,21.606,27.254,29.681,33.576,3.896,332.4,477.8,242.0
1426197722.0,2015-03-12 22:02:00.734551,2015-03-12 22:02:02.559378,273.464,99.518,21.605,27.398,29.819,33.773,3.955,332.5,477.9,242.1
1426197737.0,2015-03-12 22:02:15.777665,2015-03-12 22:02:17.604293,278.539,101.361,21.603,27.202,29.631,33.502,3.871,330.3,477.7,242.1
1426197752.0,2015-03-12 22:02:30.811345,2015-03-12 22:02:32.639995,273.288,99.451,21.604,27.405,29.826,33.724,3.898,332.2,477.8,242.1
1426197767.0,2015-03-12 22:02:45.845715,2015-03-12 22:02:47.674452,269.774,98.172,21.604,27.544,29.959,33.853,3.895,331.3,477.8,242.1
1426197782.0,2015-03-12 22:03:00.888845,2015-03-12 22:03:02.711108,272.269,99.078,21.603,27.445,29.864,33.731,3.867,332.5,478.2,242.1
1426197797.0,2015-03-12 22:03:15.915653,2015-03-12 22:03:17.743097,272.172,99.042,21.602,27.449,29.868,33.765,3.896,332.3,477.8,242.2
1426197812.0,2015-03-12 22:03:30.943016,2015-03-12 22:03:32.770763,260.885,94.936,21.603,27.906,30.306,34.229,3.923,333.0,477.8,242.1
1426197827.0,2015-03-12 22:03:45.972104,2015-03-12 22:03:47.801421,271.473,98.789,21.603,27.477,29.894,33.79,3.896,332.4,477.8,242.1
1426197842.0,2015-03-12 22:04:01.010834,2015-03-12 22:04:02.839122,277.625,101.027,21.602,27.237,29.665,33.56,3.896,332.2,477.8,242.2
1426197857.0,2015-03-12 22:04:16.042782,2015-03-12 22:04:17.871265,272.696,99.234,21.603,27.428,29.848,33.771,3.923,332.3,477.5,242.1
1426197872.0,2015-03-12 22:04:31.073271,2015-03-12 22:04:32.903668,272.659,99.217,21.601,27.431,29.85,33.749,3.899,332.3,477.7,242.2
1426197887.0,2015-03-12 22:04:46.099994,2015-03-12 22:04:47.928069,274.639,99.936,21.601,27.353,29.776,33.678,3.902,335.1,478.0,242.2
1426197902.0,2015-03-12 22:05:01.132356,2015-03-12 22:05:02.960565,272.785,99.263,21.601,27.426,29.846,33.747,3.901,332.3,477.8,242.2
1426197918.0,2015-03-12 22:05:16.185063,2015-03-12 22:05:18.012959,266.442,96.952,21.6,27.679,30.089,33.983,3.894,331.5,477.7,242.2
1426197933.0,2015-03-12 22:05:31.241328,2015-03-12 22:05:33.064456,272.455,99.143,21.601,27.439,29.858,33.777,3.919,332.5,478.2,242.2
1426197948.0,2015-03-12 22:05:46.271238,2015-03-12 22:05:48.099251,275.483,100.246,21.602,27.32,29.744,33.595,3.851,331.2,477.5,242.2
1426198218.0,2015-03-12 22:10:16.869096,2015-03-12 22:10:18.702430,272.353,99.087,21.591,27.447,29.866,33.765,3.9,333.1,478.1,242.5
1426198234.0,2015-03-12 22:10:32.310823,2015-03-12 22:10:34.128448,272.188,99.024,21.59,27.454,29.872,33.742,3.869,332.7,478.6,242.6
1426198249.0,2015-03-12 22:10:47.365002,2015-03-12 22:10:49.184455,271.278,98.69,21.588,27.49,29.908,33.803,3.895,332.5,478.0,242.6
1426198264.0,2015-03-12 22:11:02.439617,2015-03-12 22:11:04.249764,289.222,105.218,21.588,26.807,29.252,33.143,3.891,330.8,478.0,242.6
1426198279.0,2015-03-12 22:11:17.473865,2015-03-12 22:11:19.300506,272.204,99.025,21.587,27.454,29.873,33.766,3.893,333.1,478.0,242.7
1426198294.0,2015-03-12 22:11:32.501829,2015-03-12 22:11:34.326765,272.082,98.979,21.587,27.459,29.878,33.759,3.881,332.3,477.4,242.7
1426198309.0,2015-03-12 22:11:47.532474,2015-03-12 22:11:49.359139,272.078,98.977,21.586,27.459,29.878,33.769,3.891,332.5,478.0,242.7
1426198324.0,2015-03-12 22:12:02.558630,2015-03-12 22:12:04.384625,265.353,96.533,21.588,27.728,30.136,34.029,3.894,328.7,478.0,242.6
1426198339.0,2015-03-12 22:12:17.583648,2015-03-12 22:12:19.409653,272.259,99.045,21.587,27.452,29.871,33.763,3.893,332.5,478.1,242.6
1426198354.0,2015-03-12 22:12:32.615661,2015-03-12 22:12:34.441435,271.537,98.781,21.586,27.481,29.898,33.793,3.895,332.5,478.0,242.7
1426198369.0,2015-03-12 22:12:47.640830,2015-03-12 22:12:49.468680,271.402,98.73,21.585,27.486,29.904,33.726,3.823,332.5,478.0,242.7
1426198384.0,2015-03-12 22:13:02.677768,2015-03-12 22:13:04.504133,271.749,98.853,21.584,27.473,29.891,33.788,3.897,332.3,477.9,242.8
1426198399.0,2015-03-12 22:13:17.709576,2015-03-12 22:13:19.537434,267.848,97.433,21.584,27.629,30.04,33.937,3.896,336.1,478.0,242.8
1426198414.0,2015-03-12 22:13:32.740002,2015-03-12 22:13:34.565754,272.774,99.226,21.584,27.433,29.852,33.745,3.892,332.7,478.1,242.8
1426198429.0,2015-03-12 22:13:47.766109,2015-03-12 22:13:49.594124,272.374,99.08,21.584,27.449,29.868,33.761,3.893,332.5,478.0,242.8
1426198444.0,2015-03-12 22:14:02.808221,2015-03-12 22:14:04.633860,273.209,99.381,21.583,27.416,29.836,33.661,3.824,332.5,478.0,242.8
1426198459.0,2015-03-12 22:14:17.850772,2015-03-12 22:14:19.675099,272.453,99.102,21.58,27.447,29.866,33.757,3.891,332.4,477.9,242.9
1426198474.0,2015-03-12 22:14:32.895546,2015-03-12 22:14:34.720594,259.083,94.239,21.58,27.99,30.386,34.277,3.891,330.8,478.0,242.9
1426198489.0,2015-03-12 22:14:47.928827,2015-03-12 22:14:49.756578,270.877,98.526,21.579,27.51,29.926,33.822,3.896,332.1,478.0,242.9
1426198504.0,2015-03-12 22:15:02.961238,2015-03-12 22:15:04.788906,272.142,98.985,21.578,27.46,29.878,33.775,3.897,333.0,478.5,242.9
1426198519.0,2015-03-12 22:15:17.997451,2015-03-12 22:15:19.822986,272.533,99.129,21.579,27.444,29.863,33.758,3.895,332.5,478.0,242.9
1426198534.0,2015-03-12 22:15:33.024611,2015-03-12 22:15:34.849092,271.017,98.577,21.579,27.504,29.921,33.815,3.894,329.3,478.0,242.9
1426198805.0,2015-03-12 22:20:03.683791,2015-03-12 22:20:05.516917,272.214,98.991,21.568,27.461,29.88,33.769,3.89,332.8,478.2,243.3
1426198820.0,2015-03-12 22:20:18.723354,2015-03-12 22:20:20.554033,274.335,99.763,21.568,27.378,29.8,33.708,3.909,335.0,478.5,243.3
1426198835.0,2015-03-12 22:20:33.757075,2015-03-12 22:20:35.581269,272.631,99.145,21.569,27.444,29.863,33.759,3.895,332.6,478.2,243.2
1426198850.0,2015-03-12 22:20:49.091819,2015-03-12 22:20:50.915810,272.339,99.035,21.567,27.457,29.875,33.752,3.877,332.6,478.0,243.3
1426198865.0,2015-03-12 22:21:04.125582,2015-03-12 22:21:05.949425,272.569,99.116,21.566,27.448,29.867,33.759,3.892,332.4,478.2,243.3
1426198880.0,2015-03-12 22:21:19.160137,2015-03-12 22:21:20.983885,266.093,96.759,21.565,27.707,30.115,34.048,3.933,333.3,478.1,243.4
1426198896.0,2015-03-12 22:21:34.190903,2015-03-12 22:21:36.017196,273.022,99.279,21.565,27.431,29.85,33.742,3.892,332.3,478.1,243.4
1426198911.0,2015-03-12 22:21:49.232457,2015-03-12 22:21:51.053610,281.661,102.422,21.565,27.097,29.531,33.423,3.892,332.7,478.2,243.4
1426198926.0,2015-03-12 22:22:04.261570,2015-03-12 22:22:06.087639,272.744,99.179,21.565,27.441,29.86,33.793,3.933,332.6,478.3,243.4
1426198941.0,2015-03-12 22:22:19.297471,2015-03-12 22:22:21.114975,273.39,99.415,21.566,27.416,29.836,33.729,3.893,332.5,478.2,243.3
1426198956.0,2015-03-12 22:22:34.320430,2015-03-12 22:22:36.141414,283.678,103.156,21.566,27.021,29.458,33.324,3.867,331.2,478.2,243.3
1426198971.0,2015-03-12 22:22:49.349134,2015-03-12 22:22:51.172895,271.746,98.819,21.567,27.48,29.898,33.791,3.894,332.6,478.2,243.3
1426198986.0,2015-03-12 22:23:04.374292,2015-03-12 22:23:06.201844,269.072,97.845,21.566,27.587,30.0,33.892,3.892,332.7,478.1,243.4
1426199046.0,2015-03-12 22:24:04.523446,2015-03-12 22:24:06.345287,261.539,95.101,21.564,27.894,30.294,34.181,3.886,333.1,478.2,243.4
1426199061.0,2015-03-12 22:24:19.554852,2015-03-12 22:24:21.378182,272.197,98.979,21.565,27.463,29.881,33.765,3.884,332.6,478.5,243.4
1426199076.0,2015-03-12 22:24:34.580417,2015-03-12 22:24:36.403322,273.119,99.319,21.567,27.426,29.846,33.736,3.891,332.7,478.2,243.3
1426199091.0,2015-03-12 22:24:49.619390,2015-03-12 22:24:51.442930,277.652,100.971,21.569,27.249,29.676,33.52,3.844,332.6,478.5,243.2
1426199121.0,2015-03-12 22:25:19.682337,2015-03-12 22:25:21.507133,274.565,99.847,21.569,27.369,29.791,33.681,3.89,330.0,478.2,243.3
1426199136.0,2015-03-12 22:25:34.704010,2015-03-12 22:25:36.531413,272.46,99.081,21.568,27.452,29.87,33.732,3.861,332.6,478.2,243.3
1426199151.0,2015-03-12 22:25:49.733488,2015-03-12 22:25:51.556496,273.327,99.393,21.567,27.418,29.838,33.729,3.891,332.4,478.1,243.3
1426199166.0,2015-03-12 22:26:04.764330,2015-03-12 22:26:06.588976,275.83,100.302,21.566,27.321,29.745,33.634,3.89,334.0,478.6,243.3
1426199181.0,2015-03-12 22:26:19.800943,2015-03-12 22:26:21.623501,272.543,99.107,21.566,27.449,29.868,33.759,3.891,332.6,478.2,243.3
1426199407.0,2015-03-12 22:30:05.289068,2015-03-12 22:30:07.114506,263.588,95.851,21.566,27.808,30.212,34.107,3.894,329.5,478.4,243.3
1426199422.0,2015-03-12 22:30:20.323434,2015-03-12 22:30:22.151639,272.735,99.181,21.568,27.441,29.86,33.764,3.904,332.5,478.6,243.3
1426199437.0,2015-03-12 22:30:35.383773,2015-03-12 22:30:37.206691,273.555,99.473,21.565,27.41,29.83,33.721,3.891,332.4,478.4,243.4
1426199452.0,2015-03-12 22:30:50.430102,2015-03-12 22:30:52.249395,273.139,99.322,21.565,27.426,29.846,33.667,3.821,332.2,478.2,243.4
1426199467.0,2015-03-12 22:31:05.461993,2015-03-12 22:31:07.283152,288.807,105.022,21.566,26.83,29.275,33.156,3.881,331.8,478.5,243.3
1426199482.0,2015-03-12 22:31:20.489772,2015-03-12 22:31:22.317336,273.012,99.28,21.567,27.43,29.85,33.744,3.894,332.4,478.4,243.3
1426199497.0,2015-03-12 22:31:35.520337,2015-03-12 22:31:37.343090,272.133,98.961,21.568,27.464,29.883,33.773,3.89,332.7,478.3,243.3
1426199512.0,2015-03-12 22:31:50.552774,2015-03-12 22:31:52.375285,271.807,98.843,21.568,27.477,29.895,33.715,3.82,332.7,478.6,243.3
1426199527.0,2015-03-12 22:32:05.586461,2015-03-12 22:32:07.409572,272.469,99.085,21.568,27.451,29.87,33.757,3.888,332.6,478.4,243.3
1426199542.0,2015-03-12 22:32:20.606795,2015-03-12 22:32:22.435015,257.48,93.63,21.566,28.062,30.456,34.346,3.89,333.8,478.4,243.3
1426199557.0,2015-03-12 22:32:35.635082,2015-03-12 22:32:37.460628,271.561,98.75,21.566,27.488,29.905,33.785,3.88,332.6,478.3,243.3
1426199572.0,2015-03-12 22:32:50.669596,2015-03-12 22:32:52.492848,271.499,98.729,21.567,27.49,29.907,33.793,3.886,332.7,478.3,243.3
1426199587.0,2015-03-12 22:33:05.704854,2015-03-12 22:33:07.525619,270.852,98.494,21.567,27.515,29.932,33.864,3.933,332.1,478.0,243.3
1426199782.0,2015-03-12 22:36:21.128496,2015-03-12 22:36:22.956808,273.052,99.285,21.562,27.43,29.85,33.74,3.89,332.2,478.2,243.5
1426199797.0,2015-03-12 22:36:36.170723,2015-03-12 22:36:37.990456,272.585,99.113,21.561,27.449,29.868,33.783,3.914,332.3,477.8,243.5
1426199813.0,2015-03-12 22:36:51.204172,2015-03-12 22:36:53.023958,271.501,98.719,21.561,27.492,29.909,33.797,3.888,332.7,478.3,243.5
1426199828.0,2015-03-12 22:37:06.236657,2015-03-12 22:37:08.058671,271.51,98.724,21.562,27.491,29.908,33.782,3.874,329.4,478.2,243.5
1426199843.0,2015-03-12 22:37:21.266267,2015-03-12 22:37:23.086513,273.029,99.276,21.562,27.431,29.851,33.74,3.889,332.4,478.2,243.5
1426199858.0,2015-03-12 22:37:36.315602,2015-03-12 22:37:38.131584,269.759,98.088,21.562,27.561,29.975,33.86,3.885,331.9,478.4,243.5
1426199873.0,2015-03-12 22:37:51.355663,2015-03-12 22:37:53.177575,272.011,98.911,21.565,27.47,29.888,33.776,3.888,332.6,478.3,243.4
1426199888.0,2015-03-12 22:38:06.393382,2015-03-12 22:38:08.212117,275.191,100.07,21.566,27.345,29.768,33.628,3.859,330.7,478.1,243.3
1426199903.0,2015-03-12 22:38:21.418362,2015-03-12 22:38:23.237798,271.779,98.833,21.568,27.478,29.896,33.781,3.885,332.6,478.2,243.3
1426200008.0,2015-03-12 22:40:06.626749,2015-03-12 22:40:08.452411,272.515,99.106,21.571,27.448,29.867,33.762,3.895,332.5,478.1,243.2
1426200023.0,2015-03-12 22:40:21.660400,2015-03-12 22:40:23.485630,271.779,98.837,21.57,27.477,29.895,33.79,3.895,333.0,478.5,243.2
1426200038.0,2015-03-12 22:40:36.701555,2015-03-12 22:40:38.517299,281.378,102.329,21.571,27.106,29.539,33.395,3.856,332.9,478.7,243.2
1426200053.0,2015-03-12 22:40:51.743138,2015-03-12 22:40:53.560074,272.993,99.281,21.571,27.429,29.849,33.739,3.89,332.7,478.4,243.2
1426200068.0,2015-03-12 22:41:06.793139,2015-03-12 22:41:08.602633,280.402,101.977,21.572,27.142,29.574,33.462,3.888,332.3,478.4,243.1
1426200083.0,2015-03-12 22:41:21.826775,2015-03-12 22:41:23.645157,273.099,99.321,21.572,27.425,29.845,33.733,3.888,332.5,478.3,243.1
1426200098.0,2015-03-12 22:41:36.850559,2015-03-12 22:41:38.670885,265.039,96.386,21.57,27.748,30.154,34.085,3.931,332.8,478.1,243.2
1426200113.0,2015-03-12 22:41:51.884013,2015-03-12 22:41:53.704387,272.411,99.067,21.57,27.453,29.871,33.757,3.885,332.5,478.3,243.2
1426200128.0,2015-03-12 22:42:06.910782,2015-03-12 22:42:08.728963,280.887,102.152,21.572,27.124,29.556,33.44,3.884,333.2,478.3,243.2
1426200143.0,2015-03-12 22:42:21.943458,2015-03-12 22:42:23.762025,272.765,99.199,21.572,27.438,29.857,33.737,3.879,332.4,478.8,243.1
1426200158.0,2015-03-12 22:42:36.978422,2015-03-12 22:42:38.796807,272.723,99.185,21.572,27.439,29.859,33.744,3.885,332.4,478.3,243.1
1426200173.0,2015-03-12 22:42:52.009645,2015-03-12 22:42:53.830292,270.152,98.249,21.572,27.541,29.956,33.836,3.88,330.0,478.1,243.1
1426200489.0,2015-03-12 22:48:08.004047,2015-03-12 22:48:09.820649,273.256,99.398,21.582,27.415,29.835,33.717,3.882,332.6,478.3,242.8
1426200504.0,2015-03-12 22:48:23.037485,2015-03-12 22:48:24.854739,272.105,98.982,21.584,27.459,29.878,33.764,3.886,332.6,478.3,242.8
1426200519.0,2015-03-12 22:48:38.070459,2015-03-12 22:48:39.888945,272.944,99.286,21.583,27.427,29.846,33.707,3.86,332.9,478.8,242.8
1426200534.0,2015-03-12 22:48:53.105100,2015-03-12 22:48:54.923577,272.418,99.092,21.582,27.448,29.867,33.757,3.89,332.6,478.2,242.8
1426200549.0,2015-03-12 22:49:08.142184,2015-03-12 22:49:09.962617,281.72,102.473,21.58,27.089,29.523,33.41,3.887,335.8,478.2,242.9
1426200564.0,2015-03-12 22:49:23.178576,2015-03-12 22:49:24.994621,272.114,98.976,21.579,27.461,29.879,33.765,3.885,332.6,478.2,242.9
1426200580.0,2015-03-12 22:49:38.202209,2015-03-12 22:49:40.022553,273.656,99.536,21.579,27.4,29.821,33.706,3.884,332.4,478.2,242.9
1426200595.0,2015-03-12 22:49:53.237710,2015-03-12 22:49:55.053675,271.338,98.694,21.579,27.491,29.909,33.729,3.821,332.7,478.3,242.9
1426200610.0,2015-03-12 22:50:08.270669,2015-03-12 22:50:10.093053,272.107,98.972,21.578,27.461,29.88,33.778,3.898,332.9,478.4,242.9
1426200625.0,2015-03-12 22:50:23.332365,2015-03-12 22:50:25.142662,283.221,103.015,21.578,27.033,29.469,33.354,3.884,330.1,478.4,242.9
1426200640.0,2015-03-12 22:50:39.038213,2015-03-12 22:50:40.854105,276.764,100.665,21.578,27.28,29.706,33.591,3.886,332.9,478.4,243.0
1426200655.0,2015-03-12 22:50:54.072046,2015-03-12 22:50:55.888408,273.005,99.299,21.579,27.426,29.846,33.767,3.921,332.7,478.8,242.9
1426200670.0,2015-03-12 22:51:09.103009,2015-03-12 22:51:10.923251,272.387,99.075,21.579,27.45,29.869,33.759,3.89,332.5,478.5,242.9
1426200685.0,2015-03-12 22:51:24.138366,2015-03-12 22:51:25.956559,287.846,104.701,21.58,26.86,29.304,33.177,3.873,331.8,478.5,242.9
1426200700.0,2015-03-12 22:51:39.161177,2015-03-12 22:51:40.981659,272.281,99.05,21.586,27.452,29.87,33.759,3.888,332.3,478.7,242.7
1426200716.0,2015-03-12 22:51:54.201205,2015-03-12 22:51:56.012290,273.085,99.362,21.596,27.416,29.836,33.722,3.885,331.8,479.0,242.4
1426200731.0,2015-03-12 22:52:09.234072,2015-03-12 22:52:11.045528,271.459,98.794,21.608,27.475,29.893,33.715,3.821,332.0,479.4,242.0
1426200746.0,2015-03-12 22:52:24.286998,2015-03-12 22:52:26.102193,267.347,97.323,21.622,27.634,30.045,33.953,3.907,334.5,479.4,241.5
1426200761.0,2015-03-12 22:52:39.318247,2015-03-12 22:52:41.128847,271.956,99.023,21.633,27.446,29.865,33.744,3.879,331.6,479.5,241.2
1426200776.0,2015-03-12 22:52:54.347676,2015-03-12 22:52:56.162900,270.312,98.446,21.644,27.507,29.923,33.811,3.888,332.1,479.4,240.8
1426200791.0,2015-03-12 22:53:09.372040,2015-03-12 22:53:11.186947,272.199,99.151,21.654,27.428,29.848,33.772,3.924,331.3,479.1,240.5
1426200806.0,2015-03-12 22:53:24.395924,2015-03-12 22:53:26.210487,271.918,99.066,21.663,27.436,29.855,33.743,3.888,331.6,479.6,240.2
1426201213.0,2015-03-12 23:00:11.788698,2015-03-12 23:00:13.603955,273.542,99.805,21.739,27.343,29.766,33.662,3.896,330.7,481.7,237.7
1426201228.0,2015-03-12 23:00:26.818067,2015-03-12 23:00:28.630952,269.632,98.382,21.741,27.496,29.913,33.786,3.873,331.1,482.2,237.7
1426201243.0,2015-03-12 23:00:41.847618,2015-03-12 23:00:43.662444,270.068,98.544,21.742,27.478,29.896,33.786,3.89,331.1,481.7,237.6
1426201258.0,2015-03-12 23:00:56.887753,2015-03-12 23:00:58.698319,288.711,105.349,21.744,26.766,29.213,33.103,3.889,332.2,481.6,237.6
1426201274.0,2015-03-12 23:01:12.336455,2015-03-12 23:01:14.138134,274.125,100.03,21.745,27.317,29.742,33.625,3.884,331.8,481.5,237.5
1426201289.0,2015-03-12 23:01:27.371885,2015-03-12 23:01:29.184055,271.821,99.193,21.747,27.407,29.828,33.655,3.827,330.8,481.6,237.4
1426201304.0,2015-03-12 23:01:42.404634,2015-03-12 23:01:44.216491,269.813,98.463,21.749,27.486,29.904,33.792,3.888,331.1,481.5,237.4
1426201319.0,2015-03-12 23:01:57.469178,2015-03-12 23:01:59.286120,287.636,104.97,21.75,26.803,29.249,33.128,3.88,330.5,481.4,237.3
1426201334.0,2015-03-12 23:02:12.934373,2015-03-12 23:02:14.749048,271.398,99.047,21.752,27.422,29.842,33.73,3.887,331.0,481.4,237.3
1426201349.0,2015-03-12 23:02:27.990668,2015-03-12 23:02:29.790108,271.196,98.976,21.753,27.429,29.849,33.736,3.887,330.9,481.3,237.2
1426201364.0,2015-03-12 23:02:43.026547,2015-03-12 23:02:44.835147,270.722,98.806,21.755,27.448,29.867,33.703,3.836,331.2,481.7,237.2
1426201379.0,2015-03-12 23:02:58.068657,2015-03-12 23:02:59.881165,269.893,98.507,21.757,27.48,29.897,33.787,3.89,331.1,481.2,237.1
1426201394.0,2015-03-12 23:03:13.099107,2015-03-12 23:03:14.915794,270.116,98.592,21.758,27.47,29.888,33.77,3.882,331.3,481.1,237.1
1426201409.0,2015-03-12 23:03:28.134407,2015-03-12 23:03:29.948842,269.476,98.361,21.76,27.495,29.912,33.805,3.893,330.7,481.1,237.0
1426201425.0,2015-03-12 23:03:43.597298,2015-03-12 23:03:45.409529,271.386,99.061,21.761,27.419,29.839,33.788,3.949,330.9,480.8,237.0
1426201440.0,2015-03-12 23:03:58.622591,2015-03-12 23:04:00.437060,270.618,98.784,21.763,27.449,29.867,33.758,3.89,331.1,481.1,236.9
1426201455.0,2015-03-12 23:04:13.651048,2015-03-12 23:04:15.467348,258.2,94.254,21.765,27.954,30.352,34.251,3.899,332.8,481.0,236.9
1426201470.0,2015-03-12 23:04:28.678769,2015-03-12 23:04:30.492505,269.849,98.51,21.766,27.478,29.895,33.783,3.888,331.1,480.9,236.8
1426201485.0,2015-03-12 23:04:43.719790,2015-03-12 23:04:45.529188,271.703,99.189,21.768,27.404,29.824,33.718,3.894,330.8,480.8,236.8
1426201500.0,2015-03-12 23:04:58.765516,2015-03-12 23:05:00.575800,270.31,98.683,21.769,27.458,29.877,33.811,3.934,331.0,480.4,236.7
1426201515.0,2015-03-12 23:05:13.818138,2015-03-12 23:05:15.626610,268.788,98.131,21.771,27.518,29.934,33.827,3.892,331.0,480.7,236.7
1426201531.0,2015-03-12 23:05:29.277414,2015-03-12 23:05:31.088625,270.868,98.893,21.772,27.435,29.854,33.745,3.891,331.1,480.7,236.6
1426201546.0,2015-03-12 23:05:44.306422,2015-03-12 23:05:46.122184,262.18,95.724,21.774,27.785,30.19,34.081,3.891,330.6,480.7,236.6
1426201817.0,2015-03-12 23:10:15.765322,2015-03-12 23:10:17.581332,258.986,94.609,21.801,27.907,30.307,34.202,3.895,334.6,480.0,235.7
1426201832.0,2015-03-12 23:10:30.802324,2015-03-12 23:10:32.612983,270.277,98.736,21.803,27.447,29.866,33.758,3.892,331.1,480.1,235.6
1426201847.0,2015-03-12 23:10:45.981299,2015-03-12 23:10:47.792239,269.722,98.536,21.804,27.468,29.886,33.775,3.889,331.2,479.9,235.6
1426201862.0,2015-03-12 23:11:01.018176,2015-03-12 23:11:02.815213,271.364,99.139,21.806,27.402,29.823,33.648,3.825,331.0,479.7,235.5
1426201877.0,2015-03-12 23:11:16.052779,2015-03-12 23:11:17.864075,269.59,98.494,21.808,27.472,29.89,33.783,3.894,331.2,479.8,235.5
1426201892.0,2015-03-12 23:11:31.091660,2015-03-12 23:11:32.900756,280.467,102.472,21.81,27.048,29.484,33.373,3.89,333.2,479.8,235.4
1426201907.0,2015-03-12 23:11:46.126851,2015-03-12 23:11:47.936823,269.732,98.553,21.811,27.465,29.883,33.774,3.891,331.5,479.8,235.4
1426201922.0,2015-03-12 23:12:01.153146,2015-03-12 23:12:02.970022,268.33,98.044,21.813,27.52,29.936,33.89,3.954,331.8,480.0,235.3
1426201938.0,2015-03-12 23:12:16.190546,2015-03-12 23:12:18.004746,269.676,98.54,21.815,27.466,29.884,33.774,3.89,331.5,479.8,235.2
1426201953.0,2015-03-12 23:12:31.222427,2015-03-12 23:12:33.039132,269.804,98.59,21.817,27.46,29.878,33.769,3.89,328.2,479.7,235.2
1426201968.0,2015-03-12 23:12:46.262046,2015-03-12 23:12:48.071023,269.691,98.553,21.819,27.463,29.882,33.788,3.906,331.3,479.5,235.1
1426201983.0,2015-03-12 23:13:01.290966,2015-03-12 23:13:03.105833,269.152,98.36,21.821,27.484,29.902,33.79,3.888,331.2,479.6,235.0
1426201998.0,2015-03-12 23:13:16.326500,2015-03-12 23:13:18.138086,265.701,97.103,21.823,27.622,30.034,33.984,3.95,332.3,479.6,235.0
1426202013.0,2015-03-12 23:13:31.351600,2015-03-12 23:13:33.163754,269.01,98.317,21.826,27.488,29.905,33.797,3.891,331.4,479.6,234.9
1426202028.0,2015-03-12 23:13:46.389772,2015-03-12 23:13:48.199149,273.454,99.946,21.828,27.312,29.736,33.628,3.892,328.7,479.5,234.8
1426202043.0,2015-03-12 23:14:01.419614,2015-03-12 23:14:03.230979,269.173,98.386,21.831,27.48,29.897,33.762,3.865,331.5,479.5,234.7
1426202058.0,2015-03-12 23:14:16.453439,2015-03-12 23:14:18.267449,269.643,98.562,21.833,27.46,29.878,33.77,3.891,331.4,479.4,234.6
1426202073.0,2015-03-12 23:14:31.494629,2015-03-12 23:14:33.305131,276.509,101.076,21.835,27.19,29.62,33.469,3.85,331.2,479.6,234.6
1426202088.0,2015-03-12 23:14:46.546757,2015-03-12 23:14:48.351779,270.255,98.794,21.838,27.434,29.854,33.742,3.889,331.3,479.4,234.5
1426202103.0,2015-03-12 23:15:01.580442,2015-03-12 23:15:03.396129,269.54,98.538,21.84,27.461,29.88,33.779,3.899,331.6,479.4,234.4
1426202133.0,2015-03-12 23:15:31.645631,2015-03-12 23:15:33.454575,268.476,98.158,21.845,27.502,29.919,33.871,3.953,331.8,479.6,234.3
1426202404.0,2015-03-12 23:20:02.236714,2015-03-12 23:20:04.051959,269.215,98.502,21.884,27.457,29.876,33.779,3.903,331.4,478.9,233.0
